9787506749978,子宫好 女人才好,健康,正常,田原,中国医药科技,2011-6
9787802089723,把吃出来的病吃回去,健康,正常,张悟本,人民日报出版社,2009-11-01
9787509130759,零起点学中医,健康,正常,天下无疾,人民军医出版社,2009.10
9787553761633,《为我的身体养阳气》,健康,正常,武国忠,江苏凤凰科学技术出版社,2016-5
9787302423966,吃的真相4：需求与恐慌,健康,正常,云无心,清华大学出版社,2016-7-1
9787801709639,瑜伽之光,健康,正常,[印尼]B·K·S·艾扬格,当代中国出版社,2011-4
9787544705516,YOU：身体使用手册3,健康,正常,[美]迈克尔·罗伊森,凤凰出版传媒集团，译林出版社,2008-4
9787536053137,人体复原工程,健康,正常,吴清忠,花城出版社,2008-5-1
9787539928418,温度决定生老病死,健康,正常,马悦凌,江苏文艺出版社,2008
9787502385071,人类危险，小心轻放,健康,正常,果壳Guokr·com,科学技术文献出版社,2014-2
9787539048154,乳房健康书,健康,正常,王文华,江西科学技术出版社,2014-1-1
9787508649108,"谣言粉碎机:危言出没,身体请注意",健康,正常,果壳Guokr·com,中信出版社,2015-1
9787111493693,基因革命,健康,正常,沙伦·莫勒姆,机械工业出版社,2015-6
9787538169829,美肤必修课,健康,正常,[日]吉木伸子,辽宁科学技术出版社,2011-7
9787506040013,真相,健康,正常,[日]安部司,东方出版社,2010年10
9787800806780,无痛一身轻,健康,正常,戴维斯,群言出版社,2007-5
9787535269454,动作障碍儿童训练新指引,健康,正常,金容,湖北科学技术出版社,2014-8
9787530479391,囚徒爆发力,健康,正常,保罗·威德,北京科学技术出版社,2015-9-1
9787539050911,徐文兵、梁冬对话·黄帝内经·金匮真言,健康,正常,徐文兵,江西科学技术出版社,2014-7-1
9787214052339,求医不如求己家庭医学全书,健康,正常,中里巴人,江苏人民出版社,2009-5
9787122100795,林敏生活瑜伽,健康,正常,林敏,化学工业出版社,2011-2
9787506350884,最先端医学 常见病卷,健康,正常,[日]渡边淳一,作家出版社,2009-11
9787214059895,万病皆可心药医,健康,正常,中里巴人,江苏人民出版社,2009-1
9787539929200,内因决定外貌,健康,正常,南丘阳,江苏文艺出版社,2008-7
9787545405514,徐公解梦,健康,正常,徐文兵,广东经济出版社,2010/10
9787108030429,文心,教育,正常,叶圣陶,三联书店,2008年
9787544722766,杀死一只知更鸟,教育,正常,[美]哈珀·李,译林出版社,2012-9
9787807246176,正面管教,教育,正常,[美]简·尼尔森,京华出版社,2009-1
9787506345040,好妈妈胜过好老师,教育,正常,尹建莉,作家出版社,2009-1-1
9787802115279,如何说孩子才会听，怎么听孩子才肯说,教育,正常,[美]阿黛尔·法伯伊莱恩·玛兹丽施,中央编译出版社,2007-11
9787115402172,大学之路（套装）,教育,正常,[美]吴军,人民邮电出版社,2015-8-1
9787108001252,傅雷家书,教育,正常,傅敏,生活·读书·新知三联书店,1990.12.3
9787510842252,优秀的绵羊,教育,正常,[美]威廉·德雷谢维奇,九州出版社,2016-4
9780874775723,Marva Collins' Way,教育,正常,MarvaCollins,Tarcher,1990-9-1
9787547300749,孩子的宇宙,教育,正常,[日]河合隼雄,东方出版中心,2010-1
9787806009475,孩子，把你的手给我,教育,正常,[美]海姆·G·吉诺特,京华出版社,2004-9
9787806884799,父母效能训练手册,教育,正常,[美]戈登,天津社会科学院出版社,2009-6-1
9787801509147,游戏力,教育,正常,Ph·D·LawrenceJ·Cohen,军事谊文出版社,2011-5-1
9787801319913,洛克菲勒留给儿子的38封信,教育,正常,[美]约翰·D·洛克菲勒,中国妇女出版社,2004-7
9787504118097,给教师的建议,教育,正常,[苏联]B·A·苏霍姆林斯基,教育科学出版社,1984-6
9787800804434,一生的学习,教育,正常,[印度]吉杜·克里希那穆提,群言出版社,2004-10
9787508641591,吾国教育病理,教育,正常,郑也夫,中信出版社,2013-9-1
9787538266160,中毒的父母,教育,正常,[美]苏珊·福沃德,辽宁教育出版社,2003-7-1
9787507420098,第56号教室的奇迹,教育,正常,[美]雷夫·艾斯奎斯,中国城市出版社,2009
9787544702478,美国精神的封闭,教育,正常,[美]艾伦·布卢姆,译林出版社,2007-10-24
9787544731768,学做工,教育,正常,[英]保罗·威利斯,译林出版社,2013-3
9787508661926,养育的选择,教育,正常,陈忻,中信出版版,2016-6
9787508027692,定本育儿百科,教育,正常,[日]松田道雄,华夏出版社,2002-9
9787530732939,爱和自由,教育,正常,孙瑞雪,新蕾出版社,2004-5
9787500688402,梁启超家书,教育,正常,梁启超,中国青年出版社,2009-8
9787301165294,不平等的童年,教育,正常,[美]安妮特·拉鲁,北京大学出版社,2009-12
9787563346707,爱的教育,教育,正常,[意]亚米契斯,广西师范大学出版社,2004-07
9787107106873,民主主义与教育,教育,正常,[美]约翰·杜威,人民教育出版社,2001-5
9787108004017,什么是教育,教育,正常,[德]卡尔·雅斯贝尔斯,生活·读书·新知三联书店,1991
9787540653590,与孩子的天性合作,教育,正常,[德]卢安克,广东教育出版社,2003-12
9787511319319,上课记,教育,正常,王小妮,中国华侨出版社,2011-12
9787511726650,统治与教育,教育,正常,徐贲,中央编译出版社,2016-1-1
9787513910033,给孩子讲量子力学,教育,正常,李淼,博集天卷/民主与建设出版社,2017-1-1
9787542656704,50个教育法,教育,正常,陈美龄,上海三联出版社,2016-9
9787511700728,老师的谎言,教育,正常,[美]詹姆斯·洛温,中央编译出版社,2009.12
9787213048722,让孩子的大脑自由,教育,正常,[美]约翰·梅迪纳,浙江人民出版社,2012-6
9787510131202,游戏力Ⅱ：轻推，帮孩子战胜童年焦虑,教育,正常,Ph·D·LawrenceJ·Cohen,中国人口出版社,2015-3-1
9787514506952,是什么带来力量,教育,正常,[德]卢安克,中国致公出版社,2014-1-1
9787506374811,最美的教育最简单,教育,正常,尹建莉,作家出版社,2014-8-15
9787530965306,故事知道怎么办,教育,正常,[澳]苏珊·佩罗,天津教育出版社,2011-8
9787530733738,捕捉儿童敏感期,教育,正常,孙瑞雪,新蕾出版社,2004-7
9787561349847,真希望我20几岁就知道的事,教育,正常,[美]蒂娜·齐莉格,陕西师范大学出版社,2010-4
9787550017702,好妈妈胜过好老师2:自由的孩子最自觉,教育,正常,尹建莉,百花洲文艺出版社,2016-8
9787807681724,生育对话录,教育,正常,宋涵,生活读书新知三联书店生活书店出版有限公司,2017-1-1
9787301262146,阅读经典,教育,正常,徐贲,北京大学出版社,2015-10-1
9787500827399,小狗钱钱,教育,正常,[德]博多·舍费尔,中国工人出版社,2002-2
9787500679240,学习之道（第2版）,教育,正常,[美]乔希·维茨金,中国青年出版社,2011-4
9787501190461,我们如何思维,教育,正常,[美]约翰·杜威,新华出版社,2010-1-1
9787549512379,我想遇见你的人生,教育,正常,杨照,广西师范大学出版社,2012-1
9787208062481,大学之理念,教育,正常,[德]卡尔·雅斯贝尔斯,上海人民出版社,2007-1
9787563331901,十九札,教育,正常,朱青生,广西师范大学出版社,2001-5
9787801514301,一生的忠告,教育,正常,[英]查斯特菲尔德,海潮出版社,2001-9
9787506286572,发展心理学,教育,正常,[美]罗伯特·费尔德曼,世界图书出版公司北京公司,2007-7
9787533255237,幸福的种子,教育,正常,[日]松居直,明天出版社,2007年11月
9787547011782,教出乐观的孩子,教育,正常,[美]马丁·塞利格曼,万卷出版公司,20100920
9787508646664,给孩子的诗,教育,正常,北岛选,中信出版社,2014-7-1
9787513314466,下乡养儿,教育,正常,冯丽丽,新星出版社,2014-5
9787545602111,朱天衣的作文课（全5册，随书赠含光盘）,教育,正常,朱天衣,贵州教育出版社阳光博客,2016-9
9787506286725,为何家会伤人,教育,正常,武志红,世界图书出版公司,2007-5-1
9787538273403,文章例话,教育,正常,叶圣陶,辽宁教育出版社,2005-05
9787208062061,儿童的人格教育,教育,正常,[奥地利]阿德勒,第1版(2006年6月1日),2006年6月1日
9787508617459,让天赋自由,教育,正常,[美]肯·罗宾逊卢·阿罗尼卡,中信出版社,2009-12-1
9787508666563,给孩子的美的历程,教育,正常,李泽厚,中信出版社·活字文化,2016-12
9787500684978,投资大师罗杰斯给宝贝女儿的12封信,教育,正常,[美]吉姆·罗杰斯,中国青年出版社,2009-1
9787208063464,教育思想的演进,教育,正常,[法]爱弥尔·涂尔干,上海人民出版社,2006-8
9787211060535,解读语文,教育,正常,孙绍振,福建人民出版社,2010.4
9787543924857,开明国语课本（上下册）,教育,正常,丰子恺,上海科技文献出版社,2005-1-1
9787807691693,五岁熊孩子教我的事,教育,正常,咪蒙,北京时代华文书局,2014-4-1
9787806974933,如何在大学里脱颖而出,教育,正常,[美]卡尔·纽坡特,海天出版社,2006-7
9787508634432,先生,教育,正常,《先生》,中信出版社,2012-8
9787508625942,风雨哈佛路,教育,正常,[美]莉丝·默里,中信出版社,2011-1
9787510804205,教育就是解放心灵,教育,正常,[印度]吉杜·克里希那穆提,九州出版社,2010-6
9787544238373,斯波克育儿经,教育,正常,[美]本杰明·斯波克,南海出版公司,2007-9
9787108038340,教养与文明,教育,正常,陆一,生活·读书·新知三联书店,2012-2
9787563355389,青年与学问,教育,正常,唐君毅,广西师范大学出版社,2005-9
9787510014147,完整的成长,教育,正常,孙瑞雪,世界图书出版公司,2010-1
9787101057379,怎样写作,教育,正常,叶圣陶,中华书局,2007-9
9787806524732,读大学，究竟读什么,教育,正常,覃彪喜,南方日报出版社,2006-3
9787107174612,学校与社会·明日之学校,教育,正常,[美]约翰·杜威,人民教育出版社,2005
9787508652290,给孩子的散文,教育,正常,李陀,中信出版社,2015-6-15
9787539933900,北大批判,教育,正常,薛涌,江苏文艺出版社,2009-11-1
9787800876578,蒙台梭利早期教育法,教育,正常,[意]玛利亚·蒙台梭利,中国发展出版社,2003-7
9787530953358,请让我慢慢长大,教育,正常,吴蓓,天津教育出版社,2008年
9787513319539,为人文教育辩护,教育,正常,[美]法里德·扎卡里亚,新星出版社,2015-11
9787107213373,罗素论教育,教育,正常,[英]罗素,人民教育出版社,2009-4
9787807635413,喂故事书长大的孩子,教育,正常,汪培珽,广西科学技术出版社,2011-2-10
9787213076640,妈妈教的数学,教育,正常,孙路弘,浙江人民出版社,2016-11-1
9787108050038,讲理,教育,正常,王鼎钧,生活·读书·新知三联书店,2014-6
9787508616681,哪来的天才？,教育,正常,[美]杰夫·科尔文,中信出版社,2009-9
9787020079049,上学的烦恼,教育,正常,[法]佩纳克,人民文学出版社,2010-3
9787535466105,立,教育,正常,池莉,长江文艺出版社,2013-5-1
9787806885178,少吃一块糖，最好的大学任你上！,教育,正常,丁小云,天津社会科学院出版社,2010-01
9787210081708,学会学习,教育,正常,[日]斋藤孝,后浪出版公司·江西人民出版社,2016-3
9787300161273,民国时期大学校园文化,教育,正常,叶文心,中国人民大学出版社,2012-8-27
9787208130500,斯通纳,教育,正常,[美]约翰·威廉斯,世纪文景/上海人民出版社,2016-1
9787309059823,高观点下的初等数学,教育,正常,[德]FelixKlein,复旦大学出版社,2008年9月
9787544246545,会做饭的孩子走到哪里都能活下去,教育,正常,[日]安武信吾安武千惠安武花,南海出版公司,2014-3-1
9787508624075,吾意独怜才,教育,正常,张五常,中信出版社,2010-11-22
9787530932155,与孩子共享自然,教育,正常,[美]约瑟夫·克奈尔,天津教育出版社,2000-06
9780198004332,相遇,教育,正常,周保松,牛津大學出版社,2008年11月
9787547709276,玩是最好的教养,教育,正常,郝燕,同心出版社,2013-7
9787301089279,走不出的风景,教育,正常,苏力,北京大学出版社,2011-4
9787800876547,有吸收力的心灵,教育,正常,[意]玛利亚·蒙台梭利,中国发展出版社,2003-7-1
9787511333643,上课记2,教育,正常,王小妮,中国华侨出版社,2013-5
9787107191428,教育漫话,教育,正常,[英]约翰·洛克,人民教育出版社,2006-6
9787801736994,作文三书（全三册）,教育,正常,王鼎钧,国际文化,2007-12
9787544725101,论我们教育机构的未来,教育,正常,[德]弗里德里希·尼采,译林出版社,2012-2
9787532742301,在轮下,教育,正常,[德]赫尔曼·黑塞,上海译文出版社,2007-7
9787508641584,科场现形记,教育,正常,郑也夫,中信出版社,2014-1-1
9787800879364,学习的艺术,教育,正常,沃尔特·皮特金,中国发展出版社,2006-5
9787807635420,培养孩子的英文耳朵,教育,正常,汪培珽,广西科学技术出版社,2011-3
9787561790014,知识不是力量,教育,正常,南桥,华东师范大学出版社,2011-10
9787544279161,二十四只眼睛,教育,正常,[日]壶井荣,南海出版公司,2015-10-1
9787539949185,中国留守儿童日记,教育,正常,杨元松,江苏文艺出版社,2012-2-1
9787806889541,有益的父母，有害的父母,教育,正常,[日]河合隼雄,天津社会科学院出版社,2013-9-1
9787561336069,成长比成功更重要,教育,正常,凌志军,陕西师范大学出版社,2006-7
9787500687436,芬兰教育全球第一的秘密,教育,正常,陈之华,中国青年出版社,2013-2
9787501962358,课程与教学的基本原理,教育,正常,艾伦·约翰·珀西瓦尔·泰勒,中国轻工业出版社,2008-3
9787544250627,小狗钱钱2,教育,正常,[德]博多·舍费尔,南海出版公司,2011-12
9787108018557,诺贝尔奖获得者与儿童对话,教育,正常,戈尔巴乔夫,三联书店,2003-07
9787115401960,大学之路  上册,教育,正常,[美]吴军,人民邮电出版社,2015-8-1
9787532737499,危险心灵,教育,正常,侯文咏,上海译文出版社,2006-1
9787544265195,打开绘本之眼,教育,正常,[日]松居直,南海出版公司,2013-6
9787547306611,孩子与恶,教育,正常,[日]河合隼雄,东方出版中心,2015-4-1
9787101086256,给青年的十二封信·谈修养,教育,正常,朱光潜,中华书局,2012-8
9787801708380,24堂财富课,教育,正常,[美]陈志武,当代中国出版社,2009年
9787561748978,言说抵抗沉默,教育,正常,郭初阳,华东师范大学出版社,2006-12
9787111526728,互联网+秋叶课堂：我的网课创业,教育,正常,秋叶,北京：机械工业出版社,2016-3-1
9787504149930,致青年教师,教育,正常,吴非,教育科学出版社,2010-1
9787500660996,一岁就上常青藤,教育,正常,薛涌,中国青年出版社,2009
9787203076414,宝贝，你们好吗？,教育,正常,梁启超,山西人民出版社,2012-5-4
9787544731621,我被爸爸绑架了,教育,正常,[日]角田光代,译林出版社,2013-5
9787507424409,第56号教室的奇迹2,教育,正常,[美]雷夫·艾斯奎斯,中国城市出版社,2011-8
9787509783412,道大无外,教育,正常,罗志田,社会科学文献出版社,2016-3-1
9787803969383,无后为大,教育,正常,关军,上海文化出版社,2012-10
9787545600841,希利尔讲艺术史,教育,正常,[美]希利尔,贵州教育出版社,2010-4
9787214060891,宝贝，宝贝,教育,正常,周国平,江苏人民出版社,2010-1
9787101057362,语文随笔,教育,正常,叶圣陶,中华书局,2007-9
9787510844980,文心,教育,正常,叶圣陶,九州出版社,2016-8
9787544726108,作为教育家的叔本华,教育,正常,[德]弗里德里希·尼采,译林出版社,2012-3
9787208086968,学飞的盟盟,教育,正常,朱天心,上海人民出版社,2009-8
9787561768648,给孩子们的信,教育,正常,[英]C·S·路易斯,华东师范大学出版社,2009-07
9787301107188,大学何为,教育,正常,陈平原,北京大学出版社,2006-5
9787226040270,老课本 新阅读,教育,正常,邓康延,读者出版集团,2011-1
9787309080759,对抗语文,教育,正常,叶开,复旦大学出版社,2011-7
9787544741828,李光耀回忆录,教育,正常,[新加坡]李光耀,译林出版社,2013-11
9787810589222,怎样打孩子？,教育,正常,李白坚,上海大学出版社,2005-12
9787020104987,"成长,请带上这封信",教育,正常,张泉灵,人民文学出版社,2014-6-1
9787108039903,阅读与讲解,教育,正常,叶圣陶,生活·读书·新知三联书店,2012-9
9787800876554,蒙台梭利儿童教育手册,教育,正常,[意]玛利亚·蒙台梭利,中国发展出版社,2003-7
9787508645032,在绝望中寻找希望,教育,正常,俞敏洪,中信出版社,2014-5-1
9787101057386,文章讲话,教育,正常,叶圣陶,中华书局,2007-8
9787510413407,做你自己,教育,正常,[美]彼得·巴菲特,新世界出版社,2011-3
9787543464636,大卫，不可以,教育,正常,[美]大卫·香农,河北教育出版社,2007-4
9787545600865,希利尔讲世界地理,教育,正常,[美]希利尔,贵州教育出版社,2010-4-1
9787562184454,青春好似大脸狗,教育,正常,李亮,西南师范大学出版社,2017-1-1
9787545600858,希利尔讲世界史,教育,正常,[美]希利尔,贵州教育出版社,2010-4
9787108050045,作文七巧,教育,正常,王鼎钧,生活·读书·新知三联书店,2014-6
9787508051000,非暴力沟通,教育,正常,[美]马歇尔·卢森堡,华夏出版社,2009-1
9787030094230,数学小丛书（共18册）,教育,正常,华罗庚,科学出版社,2002-5
9787540713195,班主任工作漫谈,教育,正常,魏书生,漓江出版社,2002-8-1
9787119087672,2014年新版赖世雄美语：美语音标便携版,教育,正常,赖世雄,外文出版社,2014-5-1
9787806885802,管教有方,教育,正常,[美]简·尼尔森,天津社科院,2010-8
9787539157610,安野光雅的七堂绘画课,教育,正常,[日]安野光雅,二十一世纪出版社,2010年6月
9787544238250,打造儿童阅读环境,教育,正常,[英]艾登·钱伯斯,南海出版公司,2007-10
9787563345205,致父亲：天才卡夫卡成长的怕与爱,教育,正常,[奥地利]弗朗茨·卡夫卡,广西师范大学出版社,2004-05
9787208054592,论教育学,教育,正常,[德]伊曼努尔·康德,上海人民出版社,2005-05
9787561739686,班主任兵法,教育,正常,万玮,华东师范大学出版社,2004-10-1
9787301147689,给研究生的学术建议,教育,正常,[瑞士]鲁格,北京大学出版社,2009-01-01
9787807680659,教养的关系花园,教育,正常,毕淑敏,生活读书新知三联书店生活书店出版有限公司,2015-1-1
9787208044524,审美教育书简,教育,正常,[德]弗里德里希·席勒,上海人民出版社,2003-1-1
9787108033635,孩子你慢慢来,教育,正常,龙应台,生活·读书·新知三联书店,2009-12-1
9787533135645,怀孕圣经（最终定本）,教育,正常,[英]安妮·迪安,山东科学技术出版社,2012-6
9787519208028,洞悉孩子的灵魂,教育,正常,[德]伯特·海灵格,世界图书出版公司北京公司,2016-7
9787544430920,月迷津渡,教育,正常,孙绍振,上海教育,2012-3
9787801708380,24堂财富课,经济,正常,[美]陈志武,当代中国出版社,2009年 --- 导不进去 不明白为啥----
9787111126768,经济学原理（上下）,经济,正常,[美]曼昆,机械工业出版社,2003-8
9787500421368,通往奴役之路,经济,正常,[英]哈耶克,中国社会科学出版社,1997-08-01
9787508036083,国富论,经济,正常,[英]亚当·斯密,华夏出版社,2005-1
9787508607719,激荡三十年（上）,经济,正常,吴晓波,中信出版社浙江人民出版社,2007-1
9787210087687,合适,经济,正常,[日]坂井丰贵,后浪出版公司·江西人民出版社,2016-10
9787301258699,经济学通识,经济,正常,薛兆丰,北京大学出版社,2015-8
9787508601632,伟大的博弈,经济,正常,[美]约翰·S·戈登,中信出版社,2005-1
9787545911091,中央帝国的财政密码,经济,正常,郭建龙,鹭江出版社,2017-4-1
9787111240792,自由选择,经济,正常,罗丝·弗里德曼,机械工业出版社,2008-6
9787508612799,怪诞行为学,经济,正常,[美]丹·艾瑞里,中信出版社,2008-10
9787508610610,激荡三十年（下）,经济,正常,吴晓波,中信出版社浙江人民出版社,2008-1
9787010041155,资本论（第一卷）,经济,正常,[德]马克思,人民出版社,2004-01-01
9787539966830,摩根财团,经济,正常,[美]罗恩·彻诺,江苏文艺出版社,2014-4-24
9787500427933,致命的自负,经济,正常,[英]哈耶克,中国社会科学出版社,2000-09
9787111360742,理性乐观派,经济,正常,[英]马特·里德利,机械工业出版社,2011-12
9789900161998,经济学原理(第7版):微观经济学分册+宏观经济学分册(套装共2册),经济,正常,[美]曼昆,北京大学出版社,2015-5-1
9787300088549,牛奶可乐经济学,经济,正常,[美]罗伯特·弗兰克,中国人民大学出版社,2008-1
9787556107391,斯坦福极简经济学,经济,正常,[美]蒂莫西·泰勒,湖南人民出版社,2015-2
9787806453445,金融炼金术,经济,正常,[美]乔治·索罗斯,海南出版社,1999-4
9787508608686,货币战争,经济,正常,宋鸿兵,中信出版社,2007-6
9787213021510,大败局,经济,正常,吴晓波,浙江人民出版社,2001-01
9787508611204,黑天鹅,经济,正常,[美]纳西姆·尼古拉斯·塔勒布,中信出版社,2008-5
9787308116268,历代经济变革得失,经济,正常,吴晓波,浙江大学出版社,2013-8-1
9787300076935,货币金融学,经济,正常,弗雷德里克·S·米什金,中国人民大学出版社,2006-12
9787300126579,大而不倒,经济,正常,安德鲁·罗斯·索尔金,中国人民大学出版社,2010-9
9787115234957,聪明的投资者,经济,正常,BenjaminGraham,人民邮电出版社,2010-8
9787115120113,经济学,经济,正常,[美]诺德豪斯,人民邮电出版社,2004-1
9787508607245,长尾理论,经济,正常,[美]克里斯·安德森,中信出版社,2006-12
9787801739117,金融的逻辑,经济,正常,[美]陈志武,国际文化出版公司,2009-08-01
9787508612836,一课经济学,经济,正常,[美]亨利·黑兹利特,中信出版社,2008-10-1
9787506246743,富爸爸，穷爸爸,经济,正常,莎伦·L·莱希特,世界图书出版公司,2000-09
9787508647258,21世纪资本论,经济,正常,[法]托马斯·皮凯蒂,中信出版社,2014-9
9787100026147,就业、利息和货币通论,经济,正常,[英]约翰·梅纳德·凯恩斯,商务印书馆,2005-03
9787301147498,美国货币史 1867—1960,经济,正常,[美]安娜·J·施瓦茨,北京大学出版社,2009-1
9787213047756,王二的经济学故事,经济,正常,郭凯,浙江人民出版社,2012-7
9787532751013,诡辩与真相,经济,正常,[美]托马斯·索维尔,上海译文出版社,2011-5
9787208019713,集体行动的逻辑,经济,正常,[美]曼瑟尔·奥尔森,生活·读书·新知三联书店上海人民出版社,1995-4
9787535438782,大江东去（共三部）,经济,正常,阿耐,长江文艺出版社,2009-1
9787508635101,变革中国,经济,正常,[英]罗纳德·哈里·科斯,中信出版社,2013-1-1
9787508616445,跌荡一百年（下）,经济,正常,吴晓波,中信出版社,2009-9
9787508620831,经济解释卷一： 科学说需求 （神州增订版）,经济,正常,张五常,中信出版社,2010-6
9787535746092,世界是平的,经济,正常,[美]托马斯·弗里德曼,湖南科学技术出版社,2006-11
9787111126256,公司理财,经济,正常,[美]斯蒂芬A·罗斯,机械工业出版社,2007-1
9787508628776,经济为什么会崩溃,经济,正常,[美]彼得·D·希夫安德鲁·J·希夫,中信出版社,2011-8
9787100028264,道德情操论,经济,正常,[英]亚当·斯密,商务印书馆,1997-12
9787111196839,别做正常的傻瓜,经济,正常,奚恺元,机械工业出版社,2006-8
9787508613093,逃不开的经济周期,经济,正常,拉斯·特维德,中信出版社,2008-11
9787507534115,无价,经济,正常,[美]威廉·庞德斯通,华文出版社,2011-1
9787108024152,凯恩斯传,经济,正常,[英]罗伯特·斯基德尔斯基,生活·读书·新知三联书店,2006-05
9787300106540,消费者行为学 （第8版·中国版）,经济,正常,[美]迈克尔·R·所罗门,中国人民大学出版社,2009-7
9787111235668,漫步华尔街,经济,正常,麦基尔,机械工业出版社,2008-4
9787508625812,大空头,经济,正常,[美]迈克尔·刘易斯,中信出版社,2011-1-20
9787508633749,随机漫步的傻瓜,经济,正常,[美]纳西姆·尼古拉斯·塔勒布,中信出版社,2012-7
9787509744246,渐行渐远的红利,经济,正常,彭文生,社会科学文献出版社,2013-4-1
9787301218211,博弈与社会,经济,正常,张维迎,北京大学出版社,2013-1
